Sucursal,Nuevo_Sistema,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
Paseo Shopping Manta,Si,472,3,Deposito,48,Muy Malo,2520.71
Paseo Shopping Manta,Si,472,3,Deposito,48,Regular,1435.33
Paseo Shopping Manta,Si,472,3,Deposito,48,Muy Malo,1312.2
Paseo Shopping Manta,Si,472,3,Deposito,48,Bueno,2165.55
Paseo Shopping Manta,Si,472,3,Deposito,48,Muy Bueno,1909.43
Paseo Shopping Manta,Si,472,3,Deposito,48,Regular,3573.92
Paseo Shopping Manta,Si,472,3,Deposito,48,Muy Bueno,2157.97
Paseo Shopping Manta,Si,472,3,Deposito,48,Regular,2480.46
Paseo Shopping Manta,Si,472,3,Deposito,48,Regular,3546.58
Paseo Shopping Manta,Si,472,3,Deposito,48,Regular,2071.36
Paseo Shopping Manta,Si,472,3,Deposito,48,Muy Bueno,2389.43
Paseo Shopping Manta,Si,472,3,Deposito,48,Bueno,2684.54
Paseo Shopping Manta,Si,472,3,Deposito,48,Regular,2108.03
Paseo Shopping Manta,Si,472,3,Deposito,48,Malo,2028.81
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,1333.38
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2160.26
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2280.2
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,3237.46
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,1334.94
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,412.22
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1604.38
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2212.43
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2831.9
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,1260.81
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2134.89
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1539.5
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,889.66
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,1444.26
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2287.45
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2281.58
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,3381.19
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,2138.66
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2384.34
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2090.82
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,2477.96
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Malo,2204.15
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2099.49
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,945.72
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1666.59
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,2161.7
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,3499.71
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2265.72
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2240.02
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2344.53
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,1047.01
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2156.59
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1608.27
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,324.12
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,2845.5
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,1686.58
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2755.54
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,478.09
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2615.8
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Malo,499.56
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,1337.85
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,1255.94
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,3207
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2558.25
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2126.67
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2987.09
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2908.93
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2030.29
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1995.45
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Malo,3050.21
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2557.54
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2422.87
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Malo,3204.12
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2054.77
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,4804.5
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,1605.2
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,3012.44
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,2717.86
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,1803.95
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2328.8
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1135.68
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,1273.43
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2175.59
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,1135.96
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2634.35
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,614.18
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,2516.57
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2663.33
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1908.49
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2323.04
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2675.14
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2285.01
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2605.15
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2170.9
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,3102.47
Paseo Shopping Manta,Si,472,3,Deposito,49,Regular,2050.28
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,1430.87
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2250.26
Paseo Shopping Manta,Si,472,3,Deposito,49,Bueno,419.35
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Bueno,2119.93
Paseo Shopping Manta,Si,472,3,Deposito,49,Muy Malo,2131.58
Paseo Shopping Manta,Si,472,3,Deposito,49,Malo,975.67
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2791.81
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2137.89
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2630.7
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2341.4
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2107.07
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2681.73
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2519.43
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1089.57
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2721.98
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,1637.17
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2016.23
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,2756.72
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1148.58
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2526.41
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2842.04
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,1036.06
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,892
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,3200.04
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,1769.81
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,938.38
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,2240.79
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,480.49
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1932.37
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,1551.67
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2391.49
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2101.75
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2633.2
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,955.83
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2733.61
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,3179.27
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,3286.22
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,4939.03
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2839.53
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,1858.11
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,816.47
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,3041.5
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,394.59
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2607.3
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Malo,3844.98
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2063.66
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,1639.91
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,1995.83
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,2086.57
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2069.94
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,774.53
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,3288.53
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1199.2
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1107.54
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Malo,3410.57
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2122.29
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1870.04
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,2500.17
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,1201.96
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2444.25
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,357.62
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,873.15
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2353.18
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2658.32
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,192.01
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Malo,426.46
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Malo,1261.86
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Malo,698.02
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1076.14
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2505.68
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,956.16
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2890.66
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2246.24
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2245.52
Paseo Shopping Manta,Si,472,3,Deposito,50,Malo,2088.37
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2127.48
Paseo Shopping Manta,Si,472,3,Deposito,50,Regular,1948.7
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,1582.25
Paseo Shopping Manta,Si,472,3,Deposito,50,Bueno,2795.04
Paseo Shopping Manta,Si,472,3,Deposito,50,Muy Bueno,2121.06
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2082.29
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2388.03
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2013.26
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,820.15
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,2090.2
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2363.03
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,2148.86
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2827.12
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,546.52
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1215.11
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2243.54
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1077.66
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,2409.87
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2370.41
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2244.21
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2253.19
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1535.71
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,2115.22
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,964.01
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,4678.79
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,2725.29
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2828.35
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,412.76
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,330.13
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1577.47
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2953.86
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2156.56
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1180.78
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2149.57
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2239.43
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2162.39
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,2121.34
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,2536.9
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1423.47
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,526.79
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2135.41
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1582.81
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,320.73
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2369.02
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1247.77
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1896.38
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,1244.94
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2129.93
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2097.32
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2380.26
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,1165.8
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2667.25
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,2832.04
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,366.88
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1968.83
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1486.74
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2814.51
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,478.17
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2751.55
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2467.53
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2727.31
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1589.39
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1437.78
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,2247.57
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,1968.24
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,2039.57
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,3546.58
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1706.43
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,2255.53
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1188.27
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1031.35
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1007.35
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,1349.65
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2243.41
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2202.32
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,583.94
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,1424.06
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,2299.3
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1834.6
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1197.99
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,1304.83
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Malo,1162.42
Paseo Shopping Manta,Si,472,3,Deposito,51,Muy Bueno,3465.53
Paseo Shopping Manta,Si,472,3,Deposito,51,Regular,1387.32
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,1099.08
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,980.48
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,2265.65
Paseo Shopping Manta,Si,472,3,Deposito,51,Bueno,3430.78
Paseo Shopping Manta,Si,472,3,Deposito,51,Malo,1096.27
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2792.74
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,1095.2
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Bueno,1383.99
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1260.79
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,1193.34
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,3204.43
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1461.82
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2825.38
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,1712.35
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2369.06
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2770.76
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Malo,2306.23
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1662.85
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Bueno,1136.11
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,1008.83
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2040.17
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2993.09
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Bueno,2296.94
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,1268.69
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1579.19
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2340.07
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1900.9
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2150.27
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,420.81
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2104.74
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2693.38
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2330.2
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Malo,2012.19
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2187.14
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2376.51
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,3826.82
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Malo,1733.32
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1766
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Malo,854.95
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,1229.46
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2344.27
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2704.41
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,1435.4
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,813.28
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Bueno,454.42
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2267.11
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2278.67
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,914.68
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2275.29
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2513.86
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,1061.62
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2612.03
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Malo,2720.9
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,375.28
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2760.48
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2206.08
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,953.71
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Bueno,1245.1
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2653.61
Paseo Shopping Manta,Si,472,3,Deposito,52,Muy Bueno,1560.63
Paseo Shopping Manta,Si,472,3,Deposito,52,Bueno,2041.78
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2262.31
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2094.52
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,3505
Paseo Shopping Manta,Si,472,3,Deposito,52,Malo,2588.83
Paseo Shopping Manta,Si,472,3,Deposito,52,Regular,2614.46
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,2444.39
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2407.47
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,2155.45
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,519.84
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,946.89
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,2363.59
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,2605.69
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,2406.99
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2611.09
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,1157.31
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,3220.83
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Malo,2261.33
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,2382.31
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Malo,1833.06
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,3974.87
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2144.96
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Malo,2959.12
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Malo,2208
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,2090.35
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,1507.65
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,2589.24
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,380.26
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2402.85
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,910.35
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2900.64
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1428.86
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,2057.89
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1297.35
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1266.94
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,1162.1
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2926.63
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,3080.6
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,2351.8
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1691.13
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,1575.09
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,862.35
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2881.56
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,550.71
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,3502.09
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2245.65
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Malo,784.41
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2340.95
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,1023
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,2664.52
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,1922.4
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1893.81
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,999.6
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1404.32
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,2413.76
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,1138.86
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,1421.93
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,804.1
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2260.43
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,2502.94
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,995.46
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,1730.74
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,1267.14
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,2106.27
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,2058.89
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,331.85
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,3007.68
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,1984.57
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Malo,2543.91
Paseo Shopping Manta,Si,472,3,Deposito,53,Muy Bueno,2491.66
Paseo Shopping Manta,Si,472,3,Deposito,53,Regular,3333.44
Paseo Shopping Manta,Si,472,3,Deposito,53,Malo,2180.67
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,2571.81
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,2152.24
Paseo Shopping Manta,Si,472,3,Deposito,53,Bueno,873.74
